2008,ARGENTINE,Rabaté Pascal,Ibiscus T. 2,Glénat / Vent d'Ouest,Thomas Dassance,525,BD,espagnol
2008,ARGENTINE,Rabaté Pascal,Ibiscus T. 3,Glénat / Vent d'Ouest,Thomas Dassance,525,BD,espagnol
2008,ARGENTINE,Rabaté Pascal,Ibiscus T. 4,Glénat / Vent d'Ouest,Thomas Dassance,525,BD,espagnol
2008,ARGENTINE,Lyotard Jean-François,"Discours, Figure",Klincksieck,La Cebra,1500,SHS,espagnol
2008,ARGENTINE,Wunenburger Jean-Jacques,"L'imaginaire (coll. ""Que sais-je?"")",PUF,Ediciones del Sol,600,SHS / Philosophie / Religion,espagnol
2008,ARGENTINE,Dianteill et Lowy,Sociologies et religion. Approches…,PUF,Manantial,1400,SHS / Anthropologie / Sociologie,espagnol
2008,ARGENTINE,Comolli Jean-Louis,Voir et pouvoir,Verdier,Aurelia Rivera Libros,1000,SHS,espagnol
2008,ARGENTINE,Monod J.C. ,La Querelle de la sécularisation…..,Vrin,Amorrortu,2000,SHS,espagnol
2009,ARGENTINE,Koyre Alexandre,Réflexion sur le mensonge,Allia,Leviatan,600,Littérature / Essai,espagnol
2009,ARGENTINE,Segalen Martin,Sociologie de la famille,Armand Colin,Eudem,500,SHS / Anthropologie / Sociologie,espagnol
2009,ARGENTINE,Winshluss,Smart monkey,Cornélius,Ex Abrupto,450,BD,espagnol
2009,ARGENTINE,Jaitin Rosa,Clinique de l'inceste fraternel,Dunod,Lugar editorial,900,SHS / Psychologie / Psychanalyse,espagnol
2009,ARGENTINE,Latour Bruno,Chroniques d'un amateur de sciences,École des mines de Paris,Dedalus,700,SHS,espagnol
2009,ARGENTINE,Robbe-Grillet Alain,Pour un nouveau roman,Édition de Minuit,Cactus,900,Littérature / Essai,espagnol
2009,ARGENTINE,Derrida Jacques,Psyché. Invention de l'autre vol. I et II,Galilée,La Cebra,4000,SHS / Psychologie / Psychanalyse,espagnol
2009,ARGENTINE,Derrida Jacques,Séminaire. La Bête et le Souverain,Galilée,Manantial,2000,SHS / Philosophie / Religion,espagnol
2009,ARGENTINE,Cuvekkuer Vincent et Mathy Vincent,La Plus Grande bataille de polochons du monde,Gallimard,Adriana Hidalgo,1300,Jeunesse,espagnol
2009,ARGENTINE,Michaud Éric,Un art de l'éternité,Gallimard,Adriana Hidalgo,1500,SHS / Histoire / Géographie / Archéologie,espagnol
2009,ARGENTINE,Milner Jean-Claude,L'Arrogance du présent. Regard sur une décennie 1965-1975,Grasset,Manantial,2000,SHS / Histoire / Géographie / Archéologie,espagnol
2009,ARGENTINE,Vauday Patrick,L'Invention du visible,Hermann,Letranomade,500,Littérature / Essai,espagnol
2009,ARGENTINE,Bourdieu Pierre ,Éléments pour une sociologie de la culture,Jérôme Bourdieu / ARSS,Siglo XXI,2250,SHS / Anthropologie / Sociologie,espagnol
2009,ARGENTINE,Latour Bruno et Lepinay Vincent,"L'Économie, science des intérêts passionnés",La Découverte,Manantial,1000,SHS / Droit / Economie / Management,espagnol
2009,ARGENTINE,Rancière Jacques,Le Spectateur émancipé,La Fabrique,Manantial,1000,SHS,espagnol
2009,ARGENTINE,Cassin Barbara,Voir Hélène en toute femme. D'Homère à Lacan,Les empêcheurs de penser en rond,La Bestia Equilatera,2000,SHS / Philosophie / Religion,espagnol
2009,ARGENTINE,Wazem,Comme une rivière,Les Humanoïdes associés,Ex Abrupto,480,BD,espagnol
2009,ARGENTINE,Badiou Alain,Second manifeste pour la philosophie,Librairie Arthème Fayard,Manantial,2500,SHS / Philosophie / Religion,espagnol
2009,ARGENTINE,Baudelot Christian,Travailler pour être heureux. Le bonheur et le travail en France,Michel Gollac,Miño y Davila,1500,SHS / Anthropologie / Sociologie,espagnol
2009,ARGENTINE,Loraux Nicole,L'Invention d'Athènes,Payot & Rivages,Katz,1800,SHS / Histoire / Géographie / Archéologie,espagnol
2009,ARGENTINE,Le Huche Magali,"Hector, l'homme extraordinairement fort",Rageot,Adriana Hidalgo,1200,Jeunesse,espagnol
2009,ARGENTINE,Meschonnic Henri ,Éthique et politique du traduire,Verdier,Leviatan,800,SHS,espagnol
2009,ARGENTINE,Comolli Jean-Louis,Technologie et idéologie,Verdier,Manantial,800,SHS,espagnol
2009,ARGENTINE,Bonnefoy Yves,Le Nom du roi d'Asine,Virgile,Huesos de Jibia,800,Littérature / Essai,espagnol
2009,ARGENTINE,Bourriaud Nicolas,Radicant,Denoël,Adriana Hidalgo,740,Arts,espagnol
2010,ARGENTINE,Maffesoli Michel,Essais sur la violence banale et fondatrice,CNRS éditions,Ed. Dedalus,700,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Quignard Pascal ,La barque silencieuse,Édition du Seuil,Cuenco de Plata,1120,Littérature / Fiction,espagnol
2010,ARGENTINE,Dubet François ,Le travail des sociétes,Édition du Seuil,Amorrortu,2500,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Esteban Claude,Quelqu'un commence à parler dans une chambre,Flammarion,Biblos,700,Littérature / Fiction,espagnol
2010,ARGENTINE,Derrida Jacques,La bête et le souverain. Vol II,Galilée,Ed. Manantial,2000,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Rancière Jacques,Politique de la littérature,Galilée,Libros del Zorzal,1500,Documents / Essais d'actualité,espagnol
2010,ARGENTINE,Le Clézio J.-M. G.,L'extase matérielle,Gallimard,Adriana Hidalgo,2500,Littérature / Fiction,espagnol
2010,ARGENTINE,Merleau-Ponty Maurice,Le visible et l'invisible,Gallimard,Nueva visión,900,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Pérec Georges,"L'Augmentation, suivi de L'Art et la manière d'aborder son chef de service pour lui demander une augmentation",Hachette Livre,Libros del Zorzal,1200,Littérature / Essai,espagnol
2010,ARGENTINE,Dreyfus Françoise ,L'invention de la bureacratie,La Découverte,Biblos,700,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Evers Kathinka,Neuroéthique. Quand la matière s'éveille,Odile Jacob,Katz,1500,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Abélès Marc,Anthropologie de la globalisation,Payot & Rivages,Ed. del Sol,1500,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Le Breton David ,Conduites à risque,PUF,Ed. TopÌa,1200,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Viveiros de Castro Eduardo,Métaphysiques cannibales,PUF,Katz,1300,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Lejonc Régis,Quelles couleurs !,Thierry Magnier,La Marca,1050,Jeunesse,espagnol
2010,ARGENTINE,Césaire Aimé,Une tempête,Édition du Seuil,El 8vo. loco,450,Littérature / Fiction,espagnol
2010,ARGENTINE,Allouch Jean,L'Amour Lacan,EPEL,Cuenco de Plata,1500,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Jauffret Régis,Ce que c'est que l'amour et autres microfictions,Gallimard,Ed. Dedalus,600,Littérature / Fiction,espagnol
2010,ARGENTINE,Labrousse Alain,Gépolitique des drogues,PUF,Ediciones Trilce,1500,Documents / Essais d'actualité,espagnol
2010,ARGENTINE,Rosset Clément,La Philosophie tragique,PUF,Cuenco de Plata,1000,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Rosset Clément,Le Monde et ses remèdes,PUF,Cuenco de Plata,1000,SHS / Pédagogie / Enseignement,espagnol
2010,ARGENTINE,Finkeilkraut Alain,Un cœur intelligent,Stock,Leviatan,800,Documents / Essais d'actualité,espagnol
2011,ARGENTINE,Jullier Laurent et Leveratto Jean-Marc ,Cinéphiles et cinéphilie,Armand Colin,La Marca,1000,Arts,espagnol
2011,ARGENTINE,Aumont Jacques ,Le cinéma et la mise en scène,Armand Colin,Colihue,1200,Arts,espagnol
2011,ARGENTINE,Copi,Théâtre 1. La tour de défense. la journée d'une rêveuse. La nuit de Madame Lucienne. Une visite inopportune,Christian Bourgois,El cuenco de plata,1000,Théâtre,espagnol
2011,ARGENTINE,Simondon Gilbert,Cours sur la perception.T.1,Édition de la Transparence,Cactus,1500,SHS / Philosophie / Religion,espagnol
2011,ARGENTINE,Heams-Ogus Thomas ,Cent Seize Chinois et quelques,Édition du Seuil,Manantial,1000,Littérature / Fiction,espagnol
2011,ARGENTINE,Guibert Hervé,Cytomégalovirus,Édition du Seuil,Beatriz Viterbo,1185,Littérature / Autobiographie / Biographie / Correspondance / Journal,espagnol
2011,ARGENTINE,Berman Antoine,La traduction et la lettre ou l'auberge du lointain,Édition du Seuil,Dedalus,1600,Littérature / Essai,espagnol
2011,ARGENTINE,Revel Judith,"Foucault, une pensée du discontinu",Librairie Arthème Fayard,Amorrortu,2500,SHS / Philosophie / Religion,espagnol
2011,ARGENTINE,Ansermet François et Magistretti Pierre ,Les énigmes du plaisir,Odile Jacob,Katz,1500,SHS / Psychologie / Psychanalyse,espagnol
2011,ARGENTINE,Desjours Christophe ,Travail vivant (2 tomes),Payot & Rivages,Editorial TopÌa,1000,SHS / Psychologie / Psychanalyse,espagnol
2011,ARGENTINE,Dubet François ,À quoi sert vraiment un sociologue ,Armand Colin,Siglo XXI,1605,SHS / Anthropologie / Sociologie,espagnol
2011,ARGENTINE,Gardies René ,Comprendre le cinéma et les images,Armand Colin,La Marca,1000,Arts,espagnol
2011,ARGENTINE,Quignard Pascal ,La Haine de la musique,Calmann-Lévy,Cuenco de Plata,1400,SHS / Anthropologie / Sociologie,espagnol
2011,ARGENTINE,Wajcman Gérard ,L'Œil absolu,Denoël,Manantial,1000,SHS / Psychologie / Psychanalyse,espagnol
2011,ARGENTINE,Volodine Antoine,Alto solo ,Édition de Minuit,Adriana Hidalgo,1500,Littérature / Fiction,espagnol
2011,ARGENTINE,Lapoujade David,Puissances du temps,Édition de Minuit,Cactus,700,SHS / Anthropologie / Sociologie,espagnol
2011,AMERIQUE LATINE,Sarde Michèle ,Histoire d'Eurydice pendant la remontée,Édition du Seuil,Editorial Cuarto Propio (Chili) + Dedalus (Argentine),1300,Littérature / Fiction,espagnol
2011,AMERIQUE LATINE,Autin-Grenier Pierre,C'est tous les jours comme ça,Finitude,Dedalus (Argentine) + Cuarto Propio (Chili),600,Littérature / Fiction,espagnol
2011,ARGENTINE,Vaneigem Raoul,Ni pardon ni talion,La Découverte,La Marca,804,SHS / Anthropologie / Sociologie,espagnol
2011,ARGENTINE,Nancy Jean-Luc,La Ville au loin,La Phocide,Manantial,800,SHS / Philosophie / Religion,espagnol
2011,ARGENTINE,Simondon Gilbert,Imagination et invention,Édition de la Transparence,Cactus,1000,SHS / Philosophie / Religion,espagnol
2011,ARGENTINE,Iacub Marcela ,Confessions d'une mangeuse de viande ,Librairie Arthème Fayard,Capital Intelectual,1500,SHS / Anthropologie / Sociologie,espagnol
2011,ARGENTINE,Darrieussecq Marie,Zoo,P.O.L,Cuenco de Plata,1500,Littérature / Fiction,espagnol
2011,AMERIQUE LATINE,Berman Antoine,L'Âge de la traduction,Presses universitaires de Vincennes,Dedalus (Argentine) + Bonilla Artigas (Mexique),700,SHS / Anthropologie / Sociologie,espagnol
2011,ARGENTINE,Mulpas Anne ,La Vie juste à côté ,Sarbacane,Adriana Hidalgo,800,Jeunesse,espagnol
2012,ARGENTINE,Jost François ,Le Culte du banal,CNRS éditions,Libraría,650,SHS,espagnol
2012,ARGENTINE,"Eidelman Jacqueline, Roustan Melanie et Goldstein Bernadette ",La Place des publics,DILA,Paidos,500,SHS / Politique / Géopolitique,espagnol
2012,ARGENTINE,"Eidelman Jacqueline, Roustan Melanie et Goldstein Bernadette ",Le Musée hybride,DILA,Paidos,500,Arts,espagnol
2012,ARGENTINE,Rosanvallon Pierre,La Société des égaux,Édition du Seuil,Manantial,1300,SHS / Droit / Economie / Management,espagnol
2012,ARGENTINE,Castoriadis Cornelius,Les Cités et les Lois. Ce qui fait la grèce. T2. ,Édition du Seuil,Fondo de Cultura Economica,1500,SHS / Histoire / Géographie / Archéologie,espagnol
2012,ARGENTINE,Sémelin Jacques ,"Purifier et détruire, usages politiques des masacres et génocides",Édition du Seuil,UNSAM,2000,SHS / Histoire / Géographie / Archéologie,espagnol
2012,ARGENTINE,Moulin Raymonde ,Le Marché de l'art,Flammarion,La Marca,700,Arts,espagnol
2012,ARGENTINE,Rancière Jacques,Aisthesis : Scènes du régime esthétique de l'art,Galilée,Manantial,2000,SHS,espagnol
2012,ARGENTINE,Meschonnic Henri ,Pour sortir du post moderne,Klincksieck,Huesos de Jibia,1000,SHS / Philosophie / Religion,espagnol
2012,ARGENTINE,Py Olivier,"La Jeune Fille, le diable et le moulin",L'École des loisirs,Colihue,400,Jeunesse,espagnol
2012,ARGENTINE,Bardet Marie ,"Penser et mouvoir, une rencontre entre danse et philosophie",L'Harmattan,Cactus,900,SHS / Philosophie / Religion,espagnol
2012,ARGENTINE,Dosse François,"Paul Ricœur, Le sens d'une vie",La Découverte,Fondo de Cultura Economica,1250,Littérature / Autobiographie / Biographie / Correspondance / Journal,espagnol
2012,ARGENTINE,Cousseau Alex et Boutin Anne-Lise ,Alba blabla et moi ,Le Rouergue,Adriana Hidalgo,875,Jeunesse,espagnol
2012,ARGENTINE,Lechermeier Philippe et Perret Delphine ,Lettres à plume et à poils,Thierry Magnier,Adriana Hidalgo,800,Littérature / Fiction,espagnol
2012,ARGENTINE,Copi,les poulets n'ont pas de chaises,agence ACER Laure Merle d'Aubigné,Cuenco de Plata,900,Théâtre,espagnol
2012,ARGENTINE,Pérec Georges,Je suis né,Édition du Seuil,Eterna cadencia,1000,Littérature / Fiction,espagnol
2012,ARGENTINE,Cassin Barbara,Jacques le sophiste,EPEL,Manantial,1500,SHS / Psychologie / Psychanalyse,espagnol
2012,ARGENTINE,Schéhadé George,Les Poésies (éd. augm. de Le nageur d'un seul amour),Gallimard,Hilos,500,Littérature / Poésie,espagnol
2012,ARGENTINE,Darrieussecq Marie,Clèves,P.O.L,Cuenco de Plata,2000,Littérature / Fiction,espagnol
2012,ARGENTINE,Copi,La femme assise,Stock,Cuenco de Plata,600,Théâtre,espagnol
2013,ARGENTINE,Laé Jean-François et Murard Numa,Deux générations dans la débine: ethnographie d'une ville ouvrière,Bayard,Universidad General Sarmiento,500,SHS,espagnol
2013,ARGENTINE,Rancière Jacques,"Bela Tarr, le temps d'après",Capricci,Cuenco de Plata,700,Arts,espagnol
2013,ARGENTINE,Guattari Félix,Lignes de fuite. Pour un autre monde de possibles,Édition de l'Aube,Cactus,1200,SHS,espagnol
2013,ARGENTINE,Didi-Huberman Georges,Peuples exposés peuples figurants,Édition de Minuit,Manantial,1500,SHS,espagnol
2013,ARGENTINE,Dejours Christophe et Genet Isabelle,Psychopathologie du travail,Elsevier Masson ,Miño y Davila,1260,SHS,espagnol
2013,ARGENTINE,Lacoue-Labarthe Philippe ,"Agonie terminée, agonie interminable",Galilée,Nueva visión,800,Littérature / Essai,espagnol
2013,ARGENTINE,Fontenaille Elise et Lopiz Violeta,Les Poings sur les îles,Le Rouergue,Planta Editora,950,Jeunesse,espagnol
