2013,ALLEMAGNE,Blanchot Maurice,Aminadab,Gallimard,Diaphanes Berlin - Zürich,600.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Caillois Roger,Le Fleuve Alphée,Gallimard,Diaphanes Berlin - Zürich,600.0,SHS,allemand (Allemagne)
2013,ALLEMAGNE,Guibert Hervé,Mes parents,Gallimard,Diaphanes Berlin - Zürich,600.0,Littérature,allemand (Allemagne)
2013,ALLEMAGNE,Larcenet Manu,Blast 3,Mediatoon / Dargaud	,Reprodukt Verlag,2000.0,BD,allemand (Allemagne)
2013,ALLEMAGNE,Kerascoët et Hubert,Beauté,Mediatoon / Dupuis,Reprodukt Verlag,2000.0,BD,allemand (Allemagne)
2013,ALLEMAGNE,Montazami Yassaman,Le Meilleur des jours,Sabine Wespieser,Sujet Verlag,500.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Gras Pierre ,Goodbye Fassbinder,Actes Sud,Alexander Verlag,2000.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Marin Louis ,La Critique du discours,Édition de Minuit,Diaphanes,900.0,Littérature / Essai,allemand (Allemagne)
2013,ALLEMAGNE,Chevillard Éric,Le Vaillant Petit Tailleur,Édition de Minuit,Diaphanes,1000.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Chamoiseau Patrick,L'Empreinte à Crusoé,Gallimard,Verlag das Wunderhorn,1200.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Mukasonga Scholastique ,Notre-Dame du Nil,Gallimard,Verlag das Wunderhorn,2000.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Quignard Pascal ,Abîmes,Grasset & Fasquelle,Diaphanes,1500.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Quignard Pascal ,Les Ombres errantes,Grasset & Fasquelle,Diaphanes,1500.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Quignard Pascal ,Sur le jadis,Grasset & Fasquelle,Diaphanes,1500.0,Littérature / Fiction,allemand (Allemagne)
2013,ALLEMAGNE,Calan Ronan (de) et Mary Donatien ,Le Fantôme de Karl Marx,Les Petits Platons,Diaphanes,1500.0,Jeunesse,allemand (Allemagne)
2013,ALLEMAGNE,Cieutat Michel et Rouyer Philippe ,Haneke par Haneke,Stock,Alexander Verlag,2000.0,Arts,allemand (Allemagne)
